korean,english,alt,situation,note,category
이거 좀 비싸네요 좀 깎아주세요,"That's a bit expensive. Can you come down a little?","That's too much. How about a lower price?",쇼핑,come down = 가격을 낮추다,여행
이 기념품 추천해요?,Would you recommend this souvenir?,Is this a popular souvenir?,쇼핑,souvenir = 기념품,여행
포장이 예쁘네요 이대로 주세요,The packaging is nice. I'll take it as is.,Keep the wrapping. It looks great.,쇼핑,packaging = wrapping = 포장,여행
이 제품 면세 적용 되나요?,Is this item tax-free eligible?,Can I get a tax refund on this?,쇼핑,tax-free eligible = 면세 적용 대상,여행
여행 가방이 다 차서 더 살 수가 없어,"My suitcase is full. I can't buy anything else.","I'm out of luggage space. No more shopping.",쇼핑,suitcase is full = 가방이 꽉 찬,여행
이 시장 언제 열어요?,When does this market open?,What are the market hours?,관광,market hours = 시장 운영 시간,여행
투어 가이드님 잠깐 사진 좀 찍어도 될까요?,Excuse me guide. Can we stop for photos?,Can we have a minute for pictures?,투어,stop for photos = 사진 찍기 위해 멈추다,여행
이 투어에 교통편이 포함돼 있나요?,Does this tour include transportation?,Is transport part of the tour package?,투어,transportation = transport = 교통편,여행
반나절 투어 있나요?,Do you have a half-day tour?,Is there a shorter tour option?,투어,half-day tour = 반나절 투어,여행
이 건물 역사가 어떻게 되나요?,What's the history of this building?,How old is this structure?,관광,history = 역사 / structure = 건축물,여행
여기 일출 명소라고 하더라,I heard this is a famous sunrise spot.,This place is known for its sunrise views.,관광,sunrise spot = 일출 명소,여행
여기 무료 투어 있나요?,Are there any free tours available?,Is there a complimentary walking tour?,투어,free tour = complimentary tour = 무료 투어,여행
사파리 투어 예약하고 싶어요,I'd like to book a safari tour.,Can I sign up for a wildlife safari?,투어,safari = 사파리 / wildlife = 야생동물,여행
야간 투어 있나요?,Do you offer a night tour?,Is there an evening tour available?,투어,night tour = evening tour = 야간 투어,여행
음식 투어 추천해요?,Would you recommend a food tour?,Is there a culinary tour worth doing?,투어,food tour = culinary tour = 음식 투어,여행
자유 시간이 얼마나 있나요?,How much free time do we get?,When is our free time?,투어,free time = 자유 시간,여행
집합 장소가 어디예요?,Where is the meeting point?,Where do we all gather?,투어,meeting point = 집합 장소,여행
몇 시까지 돌아와야 해요?,What time should I be back?,When do we need to return?,투어,be back = return = 돌아오다,여행
여기서 와인 시음할 수 있나요?,Can I do a wine tasting here?,Do you offer wine tastings?,관광,wine tasting = 와인 시음,여행
스키 장비 빌릴 수 있나요?,Can I rent ski equipment?,Where do I get ski gear?,관광,ski equipment = ski gear = 스키 장비,여행
리프트 티켓 얼마예요?,How much is a lift ticket?,What's the price for a ski pass?,관광,lift ticket = ski pass = 리프트 이용권,여행
초급자 슬로프가 어디에 있나요?,Where is the beginner slope?,Which run is for beginners?,관광,beginner slope = 초급자 슬로프,여행
눈이 많이 와서 도로가 미끄러워,It snowed a lot so the roads are slippery.,The roads are icy. Drive carefully.,날씨/교통,slippery = icy = 미끄러운,여행
여기 겨울에 영하 30도까지 내려가,It gets down to minus 30 here in winter.,Temperatures can drop to negative 30 degrees.,날씨,minus = negative = 영하,여행
여기 우기가 언제예요?,When is the rainy season here?,What months are the wettest?,날씨,rainy season = 우기,여행
태풍이 올 수 있대 일정을 바꿔야 할 것 같아,There might be a typhoon coming. We may need to change our plans.,A tropical storm is headed this way. Let's adjust the schedule.,날씨,typhoon = tropical storm = 태풍,여행
이 골목길로 가면 지름길이야,Take this alley. It's a shortcut.,This side street is a faster route.,길찾기,alley = 골목길 / shortcut = 지름길,여행
여기 일방통행이에요?,Is this a one-way street?,Can I drive both ways on this road?,교통,one-way street = 일방통행,여행
로터리에서 두 번째 출구로 나가세요,Take the second exit at the roundabout.,Go around the roundabout and take the second exit.,교통,roundabout = 로터리,여행
여기 자전거 도로가 있나요?,Is there a bike lane here?,Are there cycling paths in this area?,교통,bike lane = cycling path = 자전거 도로,여행
여기 보행자 전용 거리예요?,Is this a pedestrian-only street?,Are cars not allowed on this road?,교통,pedestrian-only = 보행자 전용,여행
터널 지나면 바로 오른쪽이에요,It's right after the tunnel on the right.,Once you pass through the tunnel take an immediate right.,길찾기,tunnel = 터널,여행
이 다리를 건너면 돼요?,Do I cross this bridge?,Should I go over the bridge?,길찾기,cross the bridge = 다리를 건너다,여행
GPS가 여기를 못 찾아요 주소가 맞나요?,My GPS can't find this place. Is the address correct?,The navigation doesn't recognize this location.,길찾기,GPS = navigation = 네비게이션,여행
여기 화산 투어 있나요?,Is there a volcano tour available?,Can I visit the volcano?,관광,volcano = 화산,여행
빙하 트레킹 할 수 있나요?,Can I go glacier trekking here?,Is there a glacier hiking tour?,관광,glacier = 빙하 / trekking = 트레킹,여행
오로라 볼 수 있는 시기가 언제예요?,When is the best time to see the Northern Lights?,What season can I view the aurora?,관광,Northern Lights = aurora = 오로라,여행
사막 투어 예약하고 싶어요,I'd like to book a desert tour.,Can I sign up for a desert excursion?,투어,desert = 사막 / excursion = 소풍/투어,여행
열기구 타볼 수 있나요?,Can I ride a hot air balloon?,Are there hot air balloon rides available?,관광,hot air balloon = 열기구,여행
정글 트레킹 투어가 있나요?,Is there a jungle trekking tour?,Can I do a rainforest hike?,관광,jungle = rainforest = 정글/열대우림,여행
이 섬에 페리로 얼마나 걸려요?,How long is the ferry ride to this island?,What's the travel time by boat?,교통,ferry ride = 페리 이동,여행
다이빙 자격증이 있어야 하나요?,Do I need a diving certification?,Is a PADI license required?,관광,diving certification = PADI license = 다이빙 자격증,여행
래프팅 체험 할 수 있나요?,Can I try white water rafting?,Is there a rafting experience available?,관광,white water rafting = 래프팅,여행
여기 별 보기 좋은 곳이에요?,Is this a good spot for stargazing?,Can I see the stars clearly from here?,관광,stargazing = 별 관측,여행
탑승권 모바일로 보여줘도 되나요?,Can I show my boarding pass on my phone?,Is a mobile boarding pass accepted?,공항,mobile boarding pass = 모바일 탑승권,여행
출발 게이트가 어디로 바뀌었는지 확인해 줄 수 있나요?,Could you check where the departure gate has been changed to?,Can you tell me the updated gate number?,공항,departure gate = 출발 게이트,여행
위탁 수하물 무게 제한이 몇 킬로예요?,What's the weight limit for checked luggage?,How heavy can my checked bag be?,공항,checked luggage = 위탁 수하물,여행
유아 동반 승객은 먼저 탑승할 수 있나요?,Can passengers with infants board early?,Do families with small children get priority boarding?,공항,priority boarding = 우선 탑승,여행
환승 시간이 1시간밖에 없는데 괜찮을까요?,I only have a one-hour layover. Will that be enough?,Is a one-hour connection time sufficient?,공항,layover = connection = 환승 시간,여행
이 짐을 최종 목적지까지 보내줄 수 있나요?,Can you check this bag through to my final destination?,Will my luggage be transferred automatically?,공항,check through = 최종 목적지까지 부치다,여행
세관 신고할 물건이 없어요,I have nothing to declare at customs.,I don't have any items to declare.,공항,declare = 신고하다 / customs = 세관,여행
보안 검색대에서 노트북 꺼내야 하나요?,Do I need to take my laptop out at security?,Should I remove my laptop from my bag at the checkpoint?,공항,security checkpoint = 보안 검색대,여행
면세점에서 액체류 사면 기내 반입 되나요?,If I buy liquids at duty-free can I bring them on the plane?,"Are duty-free liquid purchases allowed in the cabin?",공항,duty-free = 면세점 / liquids = 액체류,여행
짐이 안 나와요. 수하물 분실 신고하려고요,My luggage didn't come out. I need to file a lost baggage claim.,My bag is missing. Where do I report lost luggage?,공항,lost baggage claim = 수하물 분실 신고,여행
공항 내 샤워 시설이 있나요?,Are there shower facilities in the airport?,Is there a place to shower at the airport?,공항,shower facilities = 샤워 시설,여행
경유지에서 공항 밖으로 나갈 수 있어요?,Can I leave the airport during my layover?,Am I allowed to exit the airport during my stopover?,공항,layover = stopover = 경유,여행
얼마나 연착되나요?,How long is the delay?,How much longer do we have to wait?,공항,delay = 연착 / 지연,여행
좌석 업그레이드 가능한지 확인해 주세요,Could you check if a seat upgrade is available?,Is there any chance of upgrading my seat?,비행기,seat upgrade = 좌석 업그레이드,여행
비상구 옆 좌석으로 바꿔주실 수 있나요?,Can I switch to an exit row seat?,Could I move to an emergency exit seat?,비행기,exit row = 비상구 좌석,여행
착륙 예정 시간이 언제예요?,What's the estimated arrival time?,When are we expected to land?,비행기,estimated arrival = 도착 예정,여행
기압 변화 때문에 귀가 아파요,My ears hurt from the air pressure changes.,The cabin pressure is making my ears pop painfully.,비행기,air pressure = 기압 / cabin pressure = 기내 기압,여행
담요 한 장 더 받을 수 있나요?,Could I have another blanket?,May I get an extra blanket please?,비행기,blanket = 담요,여행
채식 기내식으로 바꿔주실 수 있나요?,Can I switch to a vegetarian meal?,Is it possible to change my meal to vegan?,비행기,vegetarian = 채식 / vegan = 완전 채식,여행
