korean,english,alt,situation,note,category
공부하다가 갑자기 딴 생각이 나,My mind wanders when I'm studying.,I keep getting sidetracked while trying to study.,집중력,mind wanders = 딴 생각이 나다 / sidetracked = 옆으로 빠지다,독학
학교에서 교환학생 설명회가 있대,"There's an info session about the exchange program at school.",The university is hosting an orientation about exchange student opportunities.,교환학생,info session = orientation = 설명회,유학
영어 숙어 모음집 하나 사야겠다,I should buy an English idiom collection.,I need to get myself a book of English expressions.,영어 학습,idiom collection = 숙어 모음집,단어
이번 기말고사 대체 과제로 바꿔줬으면,I wish the final exam would be replaced with an assignment.,It'd be nice if they swapped the final for a paper.,시험 부담,replaced with = 대체하다 / swap = 바꾸다,시험
조교가 채점 기준을 설명해줬어,The TA explained the grading criteria.,Our teaching assistant went over the rubric with us.,채점,grading criteria = rubric = 채점 기준,시험
논문 초안을 교수님께 보여드려야 해,I need to show the draft of my paper to the professor.,I have to submit my first draft to my advisor.,논문 작성,draft = 초안 / advisor = 지도교수,논문
수업 중에 노트북으로 필기하면 빠르더라,Taking notes on a laptop during class is faster.,Typing my notes in class is way quicker than writing by hand.,필기,take notes on a laptop = 노트북으로 필기하다,수업
교수님이 참고 자료 리스트를 올려줬어,The professor uploaded a list of reference materials.,The prof posted the recommended reading list.,수업 자료,reference materials = recommended reading = 참고 자료,수업
시험 답안지 연필로 써도 돼?,Can I write the exam answers in pencil?,Is it okay to use a pencil on the answer sheet?,시험 규정,answer sheet = 답안지 / pencil = 연필,시험
캠퍼스 내에 조용히 공부할 곳이 별로 없어,"There aren't many quiet places to study on campus.",It's hard to find a peaceful spot on campus for studying.,공부 장소,quiet places = peaceful spots = 조용한 곳,도서관
학회에 논문 제출 마감이 다가와,The deadline for submitting my paper to the conference is approaching.,My conference paper submission deadline is coming up fast.,학회,submission deadline = 제출 마감,논문
공부 방법을 바꿔봐야 할 것 같아,I think I need to change my study method.,Maybe I should try a different approach to studying.,공부법,study method = approach to studying = 공부 방법,독학
동기들이 다 취업했는데 나만 아직이야,"All my classmates have gotten jobs, but I'm still looking.",Everyone in my year is employed except me.,취업 스트레스,classmates = 동기 / still looking = 아직 구직 중,취업준비
포스터 발표 준비해본 적 있어?,Have you ever prepared a poster presentation?,Ever done a poster session before?,학회 발표,poster presentation = poster session = 포스터 발표,발표
이 교재 어디서 살 수 있어?,Where can I buy this textbook?,Any idea where to get this coursebook?,교재,textbook = coursebook = 교재,수업
교수님이 보고서에 빨간 펜으로 수정해주셨어,The professor marked up my report with a red pen.,The prof edited my paper with corrections in red.,피드백,marked up = edited = 수정하다 / red pen = 빨간 펜,과제
전자 교과서가 종이 교과서보다 편해,E-textbooks are more convenient than printed ones.,Digital textbooks are easier to use than paper versions.,교재,e-textbook = digital textbook = 전자 교과서,수업
이 수업 청강해도 돼?,Can I audit this class?,Is it possible to sit in on this course?,수강,audit = sit in on = 청강하다,수업
영어로 이메일 쓸 때 인사말이 제일 고민이야,"The greeting is the hardest part when writing emails in English.",I always struggle with how to start an English email.,이메일,greeting = salutation = 인사말,영어학습
학교 셔틀버스 시간표 바뀌었어,The school shuttle bus schedule has changed.,They updated the campus shuttle timetable.,학교 생활,shuttle bus schedule = 셔틀버스 시간표,수업
실험 수업에서 레포트를 매주 내야 해,I have to submit a lab report every week in this class.,There's a weekly lab report due in this course.,실험 수업,lab report = 실험 보고서 / every week = 매주,과제
이 수업 교수님이 꽤 유명하셔,The professor for this course is pretty famous.,Our lecturer for this class is quite well-known.,수업 정보,famous = well-known = 유명한,수업
시험 공부 안 했는데 어떡하지,"I didn't study for the exam, what should I do?","I'm totally unprepared for the test, what do I do?",시험 걱정,unprepared = 준비 안 된 / what should I do = 어떡하지,시험
같이 카페에서 공부할래?,Wanna study together at a cafe?,Feel like hitting the cafe for a study session?,공부 제안,study together = 같이 공부하다,독학
수업 중에 토론 참여를 많이 해야 점수를 잘 받아,"You need to participate a lot in class discussions to get a good grade.",Active class participation is key to scoring well.,수업 참여,participation = 참여 / key to = ~의 핵심,토론
선배한테 시험 정보 좀 물어볼래?,Should we ask a senior for some exam tips?,Wanna see if an upperclassman has any exam intel?,시험 정보,senior = upperclassman = 선배 / exam tips = intel = 시험 정보,시험
이번에 교생실습 나가,I'm going on my teaching practicum this time.,I have student teaching practice coming up.,교생실습,teaching practicum = student teaching = 교생실습,수업
영어 관사 사용이 제일 어려워,Using English articles is the hardest part for me.,Articles in English are my biggest grammatical struggle.,문법,articles (a/an/the) = 관사,문법
학교 식당 밥 먹으면서 공부해도 되나?,Can I study while eating in the school cafeteria?,Is it okay to study in the campus dining hall?,공부 장소,cafeteria = dining hall = 학교 식당,독학
교수님 수업 레코딩 파일 좀 보내줘,Send me the recording file of the professor's lecture.,Can you share the class recording?,수업 자료,recording file = 녹음/녹화 파일,온라인강의
학교에서 해외 대학이랑 복수 학위 프로그램 해,The school has a dual degree program with a foreign university.,Our university offers a joint degree with an overseas institution.,유학,dual degree = joint degree = 복수 학위,유학
연구 윤리 교육 이수했어?,Have you completed the research ethics training?,Did you finish the academic integrity course?,연구 윤리,research ethics = 연구 윤리 / academic integrity = 학술 윤리,대학원
수업 전에 예습 좀 하고 가야겠다,I should preview the material before class.,I'd better do some pre-reading before the lecture.,예습,preview = pre-reading = 예습,수업
학교 컴퓨터실에서 프린트할 수 있어?,Can I print at the school computer lab?,Is the campus computer room available for printing?,학교 시설,computer lab = 컴퓨터실 / print = 프린트하다,도서관
이번 과제 참고문헌 5개 이상 찾아야 해,I need to find at least 5 references for this assignment.,This paper requires a minimum of five sources.,과제 요건,references = sources = 참고문헌 / at least = minimum = 최소,과제
한 학기에 몇 학점까지 들을 수 있어?,How many credits can you take in one semester?,What's the max credit load per semester?,수강 신청,credit load = 학점 수 / max = 최대,수업
온라인 수업 줌 링크 공유해줘,Share the Zoom link for the online class.,Can you send me the Zoom meeting link for our virtual lecture?,온라인 수업,Zoom link = 줌 링크 / virtual lecture = 온라인 강의,온라인강의
