korean,english,alt,situation,note,category
교수님이 논문 제출 양식을 바꿨대,The professor changed the paper submission format.,Apparently the prof updated the thesis submission template.,논문,submission format = 제출 양식,논문
학교에서 동아리 박람회가 있어,There's a club fair at school.,The university is hosting a student organization expo.,학교 행사,club fair = student organization expo = 동아리 박람회,수업
시험 문제를 풀 때 어려운 거부터 풀면 안 돼,"Don't start with the hard questions on the exam.",Tackle easy questions first on the test instead of going for the tough ones.,시험 팁,start with = ~부터 시작하다 / tackle = 풀다,시험
유학 후에 현지 취업을 생각하고 있어,I'm considering working locally after studying abroad.,I might look for a job in the country I study in after graduation.,유학 후,work locally = 현지 취업 / after studying abroad = 유학 후,유학
토익 스피킹 점수도 같이 준비해야 해,I also need to prepare for the TOEIC Speaking test.,I have to study for the TOEIC Speaking exam too.,자격증,TOEIC Speaking = 토익 스피킹,자격증
수업에서 발표 평가 기준이 뭐야?,What's the grading rubric for presentations in this class?,What criteria does the professor use to grade our talks?,발표 평가,grading rubric = 평가 기준 / criteria = 기준,발표
학교에서 라이팅 센터 운영해,The school runs a writing center.,There's a writing lab available on campus.,학교 지원,writing center = writing lab = 라이팅 센터,영어학습
학기 중에 학교를 옮길 수 있을까?,Can I transfer to another school mid-semester?,Is it possible to switch universities during the term?,편입,transfer = switch = 옮기다 / mid-semester = 학기 중에,수업
연구실 선배가 실험 방법 알려줬어,A senior in the lab taught me the experimental method.,My lab mate showed me how to run the experiment.,실험,experimental method = 실험 방법 / lab mate = 연구실 동료,대학원
시험 치르기 전에 심호흡 하면 도움 돼,Taking deep breaths before an exam helps.,Deep breathing before a test can calm your nerves.,시험 준비,deep breaths = 심호흡 / calm nerves = 긴장을 풀다,시험
논문 작성 시 표절 방지 소프트웨어 써야 해,You need to use plagiarism detection software when writing your paper.,Run your thesis through anti-plagiarism tools before submitting.,논문,plagiarism detection software = 표절 방지 소프트웨어,논문
수업 끝나고 선배한테 정리 노트 받았어,I got organized notes from a senior after class.,An upperclassman shared their neat study notes with me after the lecture.,필기 공유,organized notes = neat study notes = 정리 노트,수업
이번에 교수님이 특별 세미나 열어,The professor is holding a special seminar this time.,There's a guest seminar being organized by the prof.,세미나,special seminar = guest seminar = 특별 세미나,수업
공부할 때 타이머 설정해두면 좋아,Setting a timer while studying is helpful.,Using a study timer improves productivity.,공부법,set a timer = 타이머를 설정하다 / productivity = 생산성,독학
학교에서 영어 스피치 코칭 받을 수 있어,You can get English speech coaching at school.,The campus offers English public speaking coaching.,학교 프로그램,speech coaching = public speaking coaching = 스피치 코칭,영어학습
시험지 한 장에 앞뒤로 문제가 있어,There are questions on both sides of the test paper.,The exam is printed front and back.,시험,both sides = front and back = 앞뒤로,시험
학교 학술지에 논문 실렸어,My paper was published in the school's academic journal.,My article made it into the university's scholarly publication.,논문 게재,published = 게재된 / academic journal = scholarly publication = 학술지,논문
이번 학기에 수업 하나를 더 추가하고 싶어,I want to add one more class this semester.,I'm thinking about picking up an extra course this term.,수강,add a class = pick up a course = 수업을 추가하다,수업
교수님이 에세이 주제를 세 개 중에서 고르래,The professor said to choose from three essay topics.,We get to pick one of three topics for the essay.,과제,choose from = pick one of = 고르다,과제
학교에서 학기말 포상이 있어,There are end-of-semester awards at school.,The university gives out academic honors at the end of term.,학교 행사,end-of-semester awards = academic honors = 학기말 포상,수업
유학 준비할 때 추천서가 중요해,Recommendation letters are important when preparing to study abroad.,Letters of reference matter a lot for study abroad applications.,유학 서류,recommendation letters = letters of reference = 추천서,유학
독해 속도를 올려야 시험 시간 안에 끝낼 수 있어,"You need to increase your reading speed to finish the exam in time.",Improving your reading pace is key to completing tests before time runs out.,독해,reading speed = reading pace = 독해 속도,영어학습
학교 셔틀버스 놓쳐서 수업에 늦었어,I missed the campus shuttle and was late to class.,I was tardy because I missed the school bus.,학교 생활,missed the shuttle = 셔틀을 놓치다 / tardy = late = 늦은,수업
기말 프로젝트 결과물이 기대 이상이야,The final project outcome exceeded my expectations.,Our end-of-term project turned out better than I hoped.,프로젝트,exceeded expectations = 기대 이상인,과제
영어 리딩은 꾸준히 해야 실력이 늘어,"You have to practice reading consistently for your skills to improve.",Consistent reading practice is the only way to get better at English.,영어 읽기,consistent = 꾸준한 / improve = 실력이 늘다,영어학습
수업 시간에 모르는 게 있으면 바로 질문해,"If you don't understand something in class, ask right away.",Don't hesitate to raise your hand if you're confused during lecture.,수업 참여,ask right away = 바로 질문하다 / don't hesitate = 주저하지 마,수업
학기말에 교수님 평가가 평균 이상이었어,My professor's rating was above average at the end of the semester.,The prof got better-than-average evaluations this term.,수업 평가,above average = 평균 이상 / rating = evaluation = 평가,수업
연구실에서 실험 결과가 안 나와서 답답해,"I'm frustrated because I'm not getting results in the lab.",The experiment isn't yielding results and it's driving me crazy.,연구,not getting results = 결과가 안 나오다 / frustrated = 답답한,대학원
이번 주 저녁 스터디 가능해?,Are you free for an evening study session this week?,Can we do an after-dinner study group this week?,그룹스터디,evening study session = 저녁 스터디,그룹스터디
교수님이 시험에 나올 핵심 키워드를 알려줬어,The professor shared the key terms that will be on the exam.,The prof dropped the main keywords to expect on the test.,시험 준비,key terms = keywords = 핵심 키워드,시험
